시도명,시군구명,도로종류,도로노선번호,도로노선명,도로노선방향,소재지도로명주소,소재지지번주소,위도,경도,신호기설치방식,도로형태,주도로여부,신호등관리번호,신호등구분,신호등색종류,신호등화방식,신호등화순서,신호등화시간,광원종류,신호제어방식,신호시간결정방식,점멸등운영여부,점멸등운영시작시각,점멸등운영종료시각,보행자작동신호기유무,잔여시간표시기유무,시각장애인용음향신호기유무,도로안내표지일련번호,관리기관명,관리기관전화번호,데이터기준일자
대구광역시,수성구,특별시도,,용학로,1,대구광역시 수성구 지범로 182,대구광역시 수성구 지산동 1275-8,35.821224,128.543251,3,2,N,6202,1,4,3,녹색/녹색화살표+황색+적색,31+3+126,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,수성구,특별시도,,용학로,2,대구광역시 수성구 지범로 188,대구광역시 수성구 지산동 1275-8,35.820961,128.639386,3,2,N,6207,1,4,3,녹색/녹색화살표+황색+적색,32+3+125,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,수성구,특별시도,,용학로,2,대구광역시 수성구 용학로 336,대구광역시 수성구 범물동 1261-1,35.825039,128.643489,3,2,Y,6331,1,3,3,녹색+황색+적색,87+3+110,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,수성구,특별시도,,용학로,1,대구광역시 수성구 용학로 325,대구광역시 수성구 지산동 1297-2,35.825062,128.643325,3,2,Y,6334,1,3,3,녹색+황색+적색,87+3+110,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,수성구,특별시도,,용학로,2,대구광역시 수성구 청호로 87,대구광역시 수성구 범물동 1261-1,35.825376,128.643604,3,2,Y,6335,1,3,3,녹색+황색+적색,87+3+110,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,수성구,특별시도,,용학로,2,대구광역시 수성구 용학로 361,대구광역시 수성구 지산동 산 43-2,35.827227,128.643877,3,2,N,6361,1,4,3,녹색/녹색화살표+황색+적색,48+5+147,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,수성구,특별시도,,용학로,2,대구광역시 수성구 용학로 361,대구광역시 수성구 지산동 95-7,35.827002,128.644037,3,2,N,6364,1,4,3,녹색/녹색화살표+황색+적색,48+5+147,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,수성구,특별시도,,용학로,1,대구광역시 수성구 용학로 111,대구광역시 수성구 두산동 839-6,35.825431,128.621381,3,2,Y,6433,1,4,3,녹색/녹색화살표+황색+적색,39+3+88,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,수성구,특별시도,,용학로,2,대구광역시 수성구 용학로 112,대구광역시 수성구 두산동 777-4,35.82526,128.621303,3,2,Y,6434,1,4,3,녹색/녹색화살표+황색+적색,33+3+94,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,수성구,특별시도,,용학로,1,대구광역시 수성구 용학로 111,대구광역시 수성구 두산동 839-6,35.825431,128.621381,3,2,N,6436,1,3,3,녹색+황색+적색,24+3+103,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,수성구,특별시도,,용학로,1,대구광역시 수성구 용학로 112,대구광역시 수성구 두산동 777-4,35.82526,128.621303,3,2,N,6437,1,3,3,녹색+황색+적색,24+3+103,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,수성구,특별시도,,용학로,2,대구광역시 수성구 용학로 92-4,대구광역시 수성구 두산동 844-2,35.825366,128.621123,3,2,N,6440,1,4,3,녹색/녹색화살표+황색+적색,22+3+105,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,수성구,특별시도,,용학로,1,대구광역시 수성구 수성못길 4,대구광역시 수성구 두산동 839-4,35.825498,128.62118,3,2,Y,6443,1,4,3,녹색/녹색화살표+황색+적색,39+3+88,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,수성구,특별시도,,용학로,2,대구광역시 수성구 용학로 92-4,대구광역시 수성구 두산동 844-5,35.825403,128.621063,3,2,Y,6445,1,4,3,녹색/녹색화살표+황색+적색,33+3+94,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,수성구,특별시도,,용학로,1,대구광역시 수성구 용학로 92-2,대구광역시 수성구 두산동 882-5,35.825857,128.619861,3,2,Y,6448,1,3,3,녹색+황색+적색,106+3+21,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,수성구,특별시도,,용학로,2,대구광역시 수성구 용학로 92-2,대구광역시 수성구 두산동 882-13,35.825749,128.619836,3,2,Y,6449,1,3,3,녹색+황색+적색,106+3+21,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,수성구,특별시도,,용학로,1,대구광역시 수성구 용학로 92-2,대구광역시 수성구 두산동 882-13,35.825749,128.619836,3,2,N,6451,1,3,3,녹색화살표+황색+적색,18+3+109,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,수성구,특별시도,,용학로,1,대구광역시 수성구 용학로 92-2,대구광역시 수성구 두산동 882-5,35.825857,128.619861,3,2,N,6452,1,3,3,녹색화살표+황색+적색,18+3+109,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,수성구,특별시도,,용학로,1,대구광역시 수성구 용학로 90,대구광역시 수성구 두산동 882-5,35.825895,128.619709,3,2,Y,6453,1,3,3,녹색+황색+적색,106+3+21,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,수성구,특별시도,,용학로,2,대구광역시 수성구 용학로 90,대구광역시 수성구 두산동 882-5,35.825827,128.619655,3,2,Y,6454,1,3,3,녹색+황색+적색,106+3+21,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,수성구,특별시도,,용학로,1,대구광역시 수성구 파동로 253,대구광역시 수성구 상동 655-10,35.825111,128.60975,3,2,N,6757,1,4,3,녹색/녹색화살표+황색+적색,32+5+113,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,수성구,특별시도,,용학로25길,1,대구광역시 수성구 용학로 129,대구광역시 수성구 두산동 738,35.824079,128.623883,3,2,N,6427,6,1,1,황색등화,1,2,3,1,Y,0:00,23:59,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,수성구,특별시도,,용학로25길,2,대구광역시 수성구 용학로25길 38,대구광역시 수성구 두산동 747,35.825484,128.62504,2,2,Y,6315,2,2,2,녹색+적색,32+128,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,수성구,특별시도,,용학로25길,2,대구광역시 수성구 용학로25길 46,대구광역시 수성구 두산동 747,35.825607,128.625129,2,2,Y,6316,2,2,2,녹색+적색,32+128,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,수성구,특별시도,,용학로25길,2,대구광역시 수성구 용학로25길 46,대구광역시 수성구 두산동 747,35.825607,128.625129,2,2,Y,6317,2,2,2,녹색+적색,42+118,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,수성구,특별시도,,용학로25길,1,대구광역시 수성구 용학로25길 45,대구광역시 수성구 두산동 738,35.825715,128.625008,2,2,Y,6321,2,2,2,녹색+적색,42+118,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,수성구,특별시도,,용학로25길,2,대구광역시 수성구 지범로 39,대구광역시 수성구 두산동 738,35.826908,128.625803,2,2,N,6307,2,2,2,녹색+적색,21+139,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,수성구,특별시도,,용학로25길,2,대구광역시 수성구 지범로 41,대구광역시 수성구 두산동 739-11,35.826693,128.625903,2,2,N,6308,2,2,2,녹색+적색,21+139,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,수성구,특별시도,,용학로25길,2,대구광역시 수성구 용학로25길 59,대구광역시 수성구 두산동 738,35.826618,128.625616,2,2,N,6311,2,2,2,녹색+적색,21+139,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,수성구,특별시도,,용학로25길,2,대구광역시 수성구 지범로 46,대구광역시 수성구 두산동 747,35.826461,128.625723,2,2,N,6312,2,2,2,녹색+적색,21+139,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,수성구,특별시도,,용학로25길,2,대구광역시 수성구 지범로 41,대구광역시 수성구 두산동 739-11,35.826693,128.625903,3,2,N,6309,1,3,3,녹색+황색+적색,45+3+112,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,수성구,특별시도,,용학로25길,2,대구광역시 수성구 지범로 46,대구광역시 수성구 두산동 747,35.826461,128.625723,3,2,N,6313,1,3,3,녹색+황색+적색,45+3+112,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,수성구,특별시도,,용학로25길,2,대구광역시 수성구 용학로25길 38,대구광역시 수성구 두산동 747,35.825484,128.62504,3,2,Y,6314,1,3,3,녹색+황색+적색,102+6+52,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,수성구,특별시도,,용학로25길,2,대구광역시 수성구 용학로25길 46,대구광역시 수성구 두산동 747,35.825607,128.625129,3,2,Y,6318,1,3,3,녹색화살표+황색+적색,46+6+108,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,수성구,특별시도,,용학로25길,2,대구광역시 수성구 용학로25길 46,대구광역시 수성구 두산동 747,35.825607,128.625129,3,2,N,6319,1,3,3,녹색+황색+적색,102+6+52,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,수성구,특별시도,,용학로25길,1,대구광역시 수성구 용학로25길 45,대구광역시 수성구 두산동 738,35.825715,128.625008,3,2,Y,6320,1,3,3,녹색+황색+적색,102+6+52,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,수성구,특별시도,,용학로25길,1,대구광역시 수성구 수성못2길 26,대구광역시 수성구 두산동 738,35.825584,128.624918,3,2,Y,6322,1,3,3,녹색+황색+적색,102+6+52,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,수성구,특별시도,,용학로25길,2,대구광역시 수성구 수성못2길 26,대구광역시 수성구 두산동 738,35.825584,128.624918,3,2,N,6323,1,3,3,녹색화살표+황색+적색,46+6+108,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,수성구,특별시도,,용학로28길,2,대구광역시 수성구 용학로 138,대구광역시 수성구 두산동 747,35.823813,128.624006,3,2,N,6428,6,1,1,황색등화,1,2,3,1,Y,0:00,23:59,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,용호로,1,대구광역시 달성군 논공읍 논공중앙로 94,대구광역시 달성군 논공읍 남리 1014,35.726493,128.446316,2,2,N,3262,2,2,2,녹색+적색,24+116,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,용호로,2,대구광역시 달성군 논공읍 용호로 6,대구광역시 달성군 논공읍 남리 1014,35.726567,128.446524,2,2,N,3263,2,2,2,녹색+적색,24+116,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,용호로,1,대구광역시 달성군 논공읍 논공로 763,대구광역시 달성군 논공읍 북리 824-179,35.728546,128.444853,2,2,N,3343,2,2,2,녹색+적색,28+112,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,용호로,2,대구광역시 달성군 논공읍 논공로 757,대구광역시 달성군 논공읍 북리 824-179,35.728692,128.445004,2,2,N,19888,2,2,2,녹색+적색,28+112,2,3,1,N,0:00,0:00,N,Y,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,용호로,1,대구광역시 달성군 논공읍 논공로 757,대구광역시 달성군 논공읍 북리 824-179,35.72878,128.444976,2,2,Y,3346,2,2,2,녹색+적색,25+115,2,3,1,N,0:00,0:00,N,Y,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,용호로,1,대구광역시 달성군 논공읍 논공중앙로 94,대구광역시 달성군 논공읍 남리 1014,35.726351,128.446549,3,2,N,3264,1,3,3,녹색화살표+황색+적색,28+3+109,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,용호로,2,대구광역시 달성군 논공읍 논공로 757,대구광역시 달성군 논공읍 북리 824-179,35.728692,128.445004,3,2,N,3345,1,4,3,녹색/녹색화살표+황색+적색,28+3+109,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,용호로,2,대구광역시 달성군 논공읍 논공로9길 91,대구광역시 달성군 논공읍 북리 803-304,35.728974,128.444777,3,2,N,20059,1,4,3,녹색/녹색화살표+황색+적색,28+3+109,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,수성구,특별시도,,욱수길,2,대구광역시 수성구 유니버시아드로 326,대구광역시 수성구 욱수동 117,35.829476,128.706246,2,1,N,20617,2,2,2,녹색+적색,24+156,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,수성구,특별시도,,욱수길,1,대구광역시 수성구 유니버시아드로 330,대구광역시 수성구 욱수동 118-1,35.82936,128.706411,2,1,N,20618,2,2,2,녹색+적색,24+156,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,수성구,특별시도,,욱수길,1,대구광역시 수성구 유니버시아드로 330,대구광역시 수성구 욱수동 118-1,35.82936,128.706411,3,1,N,20619,1,4,3,녹색/녹색화살표+황색+적색,16+3+161,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,수성구,특별시도,,욱수길,1,대구광역시 수성구 유니버시아드로 330,대구광역시 수성구 욱수동 118-1,35.829412,128.706479,3,1,N,20620,1,4,3,녹색/녹색화살표+황색+적색,33+3+144,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,수성구,특별시도,,욱수천로,1,대구광역시 수성구 욱수천로 55,대구광역시 수성구 욱수동 246,35.833756,128.711052,3,1,Y,8106,6,1,1,황색등화,1,2,3,1,Y,0:00,23:59,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,수성구,특별시도,,욱수천로,2,대구광역시 수성구 욱수천로 55,대구광역시 수성구 신매동 93-1,35.833939,128.711229,3,1,Y,8107,6,1,1,황색등화,1,2,3,1,Y,0:00,23:59,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,수성구,특별시도,,욱수천로,1,대구광역시 수성구 욱수천로 87,대구광역시 수성구 신매동 537-10,35.836001,128.712391,3,1,Y,8109,6,1,1,황색등화,1,2,3,1,Y,0:00,23:59,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,수성구,특별시도,,욱수천로,1,대구광역시 수성구 욱수천로 87,대구광역시 수성구 신매동 537-10,35.836001,128.712391,3,1,Y,8110,6,1,1,황색등화,1,2,3,1,Y,0:00,23:59,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,수성구,특별시도,,욱수천로,1,대구광역시 수성구 욱수천로 87,대구광역시 수성구 신매동 168-2,35.835975,128.712546,3,2,N,8111,6,1,1,황색등화,1,2,3,1,Y,0:00,23:59,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,수성구,특별시도,,욱수천로,2,대구광역시 수성구 달구벌대로 3261,대구광역시 수성구 신매동 538-22,35.837683,128.713642,2,2,Y,8097,2,2,2,녹색+적색,24+146,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,수성구,특별시도,,욱수천로,1,대구광역시 수성구 달구벌대로 3261,대구광역시 수성구 신매동 538-25,35.837733,128.713513,2,2,Y,8098,2,2,2,녹색+적색,24+146,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,수성구,특별시도,,욱수천로,2,대구광역시 수성구 달구벌대로 3268,대구광역시 수성구 신매동 170-9,35.837278,128.713266,2,2,N,8104,2,2,2,녹색+적색,24+146,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,수성구,특별시도,,욱수천로,2,대구광역시 수성구 달구벌대로 3268,대구광역시 수성구 신매동 170-7,35.83725,128.713416,2,2,N,8105,2,2,2,녹색+적색,24+146,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,수성구,특별시도,,욱수천로,2,대구광역시 수성구 달구벌대로 3261,대구광역시 수성구 신매동 538-22,35.837683,128.713642,3,2,N,8095,1,3,3,녹색화살표+황색+적색,25+4+141,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,수성구,특별시도,,욱수천로,2,대구광역시 수성구 달구벌대로 3268,대구광역시 수성구 신매동 170-9,35.837278,128.713266,3,2,N,8103,1,3,3,녹색+황색+적색,113+3+54,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,북구,특별시도,,원대로,1,대구광역시 북구 원대로 101,대구광역시 북구 노원동1가 529,35.886393,128.582112,3,1,Y,14211,6,1,1,황색등화,1,2,3,1,Y,0:00,23:59,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,북구,특별시도,,원대로,1,대구광역시 북구 원대로 101,대구광역시 북구 노원동1가 529,35.886274,128.582075,3,1,Y,14212,6,1,1,황색등화,1,2,3,1,Y,0:00,23:59,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,북구,특별시도,,원대로,2,대구광역시 북구 원대로 100,대구광역시 북구 침산동 449-5,35.886354,128.582395,3,1,Y,14213,6,1,1,황색등화,1,2,3,1,Y,0:00,23:59,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,북구,특별시도,,원대로,2,대구광역시 북구 칠성남로 2,대구광역시 북구 고성동2가 130-19,35.879956,128.58036,2,2,Y,132,2,2,2,녹색+적색,34+146,2,3,1,N,0:00,0:00,N,Y,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,북구,특별시도,,원대로,2,대구광역시 북구 원대로 32-1,대구광역시 북구 고성동2가 130-19,35.880274,128.580503,2,2,Y,133,2,2,2,녹색+적색,31+149,2,3,1,N,0:00,0:00,N,Y,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,서구,특별시도,,원대로,1,대구광역시 서구 원대로 27,대구광역시 서구 원대동1가 128,35.880085,128.580094,2,2,Y,18898,2,2,2,녹색+적색,34+146,2,3,1,N,0:00,0:00,N,Y,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,서구,특별시도,,원대로,1,대구광역시 서구 원대로 31,대구광역시 서구 원대동1가 128,35.880439,128.58025,2,2,Y,18900,2,2,2,녹색+적색,31+149,2,3,1,N,0:00,0:00,N,Y,N,,대구광역시,053-803-5426,2023-03-23
